album_title,album_url,category,album_track_number,song_title,song_url,song_artists,song_release_date,song_page_views,song_lyrics,song_writers,song_producers,song_tags
Taylor Swift,https://genius.com/albums/Taylor-Swift/Taylor-Swift,Taylor Swift,11,Our Song,https://genius.com/Taylor-swift-our-song-lyrics,['Taylor Swift'],2006-10-24,280900,"[""I was ridin' shotgun with my hair undone"", 'In the front seat of his car', ""He's got a one-hand feel on the steering wheel"", 'The other on my heart', 'I look around, turn the radio down', 'He says, ""Baby, is something wrong?""', 'I say, ""Nothin\', I was just thinkin\'', 'How we don\'t have a song""', 'And he says', 'Our song is a slamming screen door', ""Sneakin' out late, tapping on your window"", ""When we're on the phone and you talk real slow"", ""'Cause it's late and your mama don't know"", 'Our song is the way you laugh', 'The first date, ""Man, I didn\'t kiss her and I should have""', 'And when I got home, \'fore I said, ""Amen""', ""Askin' God if he could play it again"", 'I was walking up the front porch steps', 'After everything that day', 'Had gone all wrong and been trampled on', 'And lost and thrown away', ""Got to the hallway, well on my way to my lovin' bed"", ""I almost didn't notice all the roses"", 'And the note that said', 'Our song is a slamming screen door', ""Sneakin' out late, tapping on your window"", ""When we're on the phone and you talk real slow"", ""'Cause it's late and your mama don't know"", 'Our song is the way you laugh', 'The first date, ""Man, I didn\'t kiss her and I should have""', 'And when I got home, \'fore I said, ""Amen""', ""Askin' God if he could play it again"", 'Da-da-da-da', ""I've heard every album, listened to the radio"", ""Waited for somethin' to come along"", 'That was as good as our song', ""'Cause our song is a slamming screen door"", ""Sneakin' out late, tapping on his window"", ""When we're on the phone and he talks real slow"", ""'Cause it's late and his mama don't know"", 'Our song is the way he laughs', 'The first date, ""Man, I didn\'t kiss him and I should have""', 'And when I got home, \'fore I said, ""Amen""', ""Askin' God if he could play it again"", 'Play it again, oh yeah', 'Oh-oh, yeah', ""I was ridin' shotgun with my hair undone"", 'In the front seat of his car', 'I grabbed a pen and an old napkin', 'And I wrote down our song']",['Taylor Swift'],['Nathan Chapman'],"['Country', 'Pop', 'In English', 'USA', 'Country Rock', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Taylor Swift,https://genius.com/albums/Taylor-Swift/Taylor-Swift,Taylor Swift,12,I'm Only Me When I'm With You,https://genius.com/Taylor-swift-im-only-me-when-im-with-you-lyrics,['Taylor Swift'],2007-11-06,168200,"['Friday night beneath the stars', 'In a field behind your yard', 'You and I are painting pictures in the sky', ""And sometimes, we don't say a thing"", 'Just listen to the crickets sing', 'Everything I need is right here by my side', 'And I know everything about you', ""I don't wanna live without you"", ""I'm only up when you're not down"", ""Don't wanna fly if you're still on the ground"", ""It's like no matter what I do"", 'Well, you drive me crazy half the time', ""The other half, I'm only tryin' to"", 'Let you know that what I feel is true', ""And I'm only me when I'm with you"", 'Just a small-town boy and girl', ""Livin' in a crazy world"", ""Tryna figure out what is and isn't true"", ""And I don't try to hide my tears"", 'My secrets or my deepest fears', 'Through it all, nobody gets me like you do', 'And you know everything about me', ""You say that you can't live without me"", ""I'm only up when you're not down"", ""Don't wanna fly if you're still on the ground"", ""It's like no matter what I do"", 'Well, you drive me crazy half the time', ""The other half, I'm only tryin' to"", 'Let you know that what I feel is true', ""And I'm only me when I'm with you"", ""When I'm with anybody else"", ""It's so hard to be myself"", 'And only you can tell', ""That I'm only up when you're not down"", ""Don't wanna fly if you're still on the ground"", ""It's like no matter what I do"", 'Well, you drive me crazy half the time', ""The other half, I'm only tryin' to"", 'Let you know that what I feel is true', ""And I'm only me"", 'Who I wanna be', ""Well, I'm only me when I'm with you"", 'With you', 'Uh-huh-huh, yeah']","['Angelo Petraglia', 'Robert Ellis Orrall', 'Taylor Swift']","['Angelo Petraglia', 'Robert Ellis Orrall']","['Rock', 'Pop', 'Country', 'In English', 'USA', 'Pop-Rock', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Taylor Swift,https://genius.com/albums/Taylor-Swift/Taylor-Swift,Taylor Swift,13,Invisible,https://genius.com/Taylor-swift-invisible-lyrics,['Taylor Swift'],2007-11-06,74600,"[""She can't see the way your eyes"", 'Light up when you smile', ""She'll never notice how you stop and stare"", 'Whenever she walks by', ""And you can't see me wanting you the way you want her"", 'But you are everything to me', 'And I just wanna show you', ""She don't even know you"", ""She's never gonna love you like I want to"", 'And you just see right through me', 'But if you only knew me', 'We could be a beautiful miracle, unbelievable', 'Instead of just invisible', 'Oh, yeah, oh', ""There's a fire inside of you"", ""That can't help but shine through"", ""She's never gonna see the light"", 'No matter what you do', 'And all I think about is how to make you think of me', 'And everything that we could be', 'And I just wanna show you', ""She don't even know you"", ""She's never gonna love you like I want to"", 'And you just see right through me', 'But if you only knew me', 'We could be a beautiful miracle, unbelievable', 'Instead of just invisible', 'Like shadows in a faded light', ""Oh, we're invisible"", 'I just wanna open your eyes', 'And make you realize', 'I just wanna show you', ""She don't even know you"", 'Baby, let me love you, let me want you', 'You just see right through me', 'But if you only knew me', 'We could be a beautiful miracle, unbelievable', 'Instead of just invisible', 'Oh, yeah', ""She can't see the way your eyes"", 'Light up when you smile']","['Robert Ellis Orrall', 'Taylor Swift']",['Robert Ellis Orrall'],"['Country', 'Pop', 'In English', 'USA', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Taylor Swift,https://genius.com/albums/Taylor-Swift/Taylor-Swift,Taylor Swift,14,A Perfectly Good Heart,https://genius.com/Taylor-swift-a-perfectly-good-heart-lyrics,['Taylor Swift'],2007-11-06,56200,"['Why would you wanna break', 'A perfectly good heart?', 'Why would you wanna take', 'Our love and tear it all apart now?', 'Why would you wanna make', 'The very first scar?', 'Why would you wanna break', 'A perfectly good heart?', ""Maybe I should've seen the signs"", ""Should've read the writing on the wall"", 'And realized by the distance in your eyes', 'That I would be the one to fall', 'No matter what you say', ""I still can't believe that you would walk away"", ""It don't make sense to me, but"", 'Why would you wanna break', 'A perfectly good heart?', 'Why would you wanna take', 'Our love and tear it all apart now?', 'Why would you wanna make', 'The very first scar?', 'Why would you wanna break', 'A perfectly good heart?', ""It's not unbroken anymore (It's not unbroken anymore)"", 'How do I get it back the way it was before?', 'Why would you wanna break', 'A perfectly good heart?', 'Why would you wanna take', 'Our love and tear it all apart now?', 'Why would you wanna make', 'The very first scar?', 'Why would you wanna break—', '(Why) Would you wanna break it?', 'Why would you wanna break', 'A perfectly good heart?', 'Why would you wanna take', 'Our love and tear it all apart now?', 'Why would you wanna make', 'The very first scar?', 'Why would you wanna break', 'A perfectly good heart?', 'Mmm-hmm']","['Troy Verges', 'Brett James', 'Taylor Swift']","['Brett James', 'Troy Verges']","['Country', 'Pop', 'In English', 'USA', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,1,Jump Then Fall,https://genius.com/Taylor-swift-jump-then-fall-lyrics,['Taylor Swift'],2009-10-26,64500,"['I like the way you sound in the morning', ""We're on the phone and without a warning"", 'I realize your laugh is the best sound', 'I have ever heard', ""I like the way I can't keep my focus"", ""I watch you talk, you didn't notice"", 'I hear the words but all I can think is', '""We should be together""', 'Every time you smile, I smile', ""And every time you shine, I'll shine for you"", ""Woah-oh, I'm feelin' you, baby"", ""Don't be afraid to jump, then fall"", 'Jump, then fall into me', ""Baby, I'm never gonna leave you"", 'Say that you wanna be with me too', ""'Cause I'ma stay through it all"", 'So, jump, then fall', 'Well, I like the way your hair falls in your face', 'You got the keys to me, I love each freckle on your face, oh', ""I've never been so wrapped up, honey"", ""I like the way you're everything I ever wanted"", 'I had time to think it oh-over', 'And all I can say is, ""Come closer""', 'Take a deep breath and jump, then fall into me', ""'Cause every time you smile, I smile"", ""And every time you shine, I'll shine for you"", ""Woah-oh, I'm feelin' you, baby"", ""Don't be afraid to jump, then fall"", 'Jump, then fall into me', ""Baby, I'm never gonna leave you"", 'Say that you wanna be with me too', ""'Cause I'ma stay through it all"", 'So, jump, then fall', ""The bottom's gonna drop out from under our feet"", ""I'll catch you, I'll catch you"", 'When people say things that bring you to your knees', ""I'll catch you"", ""The time is gonna come when you're so mad you could cry"", ""But I'll hold you through the night until you smile"", 'Woah-oh, I need you, baby', ""Don't be afraid, please, jump, then fall"", 'Jump, then fall into me', ""Baby, I'm never gonna leave you"", 'Say that you wanna be with me too', ""'Cause I'ma stay through it all"", 'So, jump, then fall', 'Jump, then fall, baby', 'Jump, then fall into me, into me', 'Every time you smile, I smile', ""And every time you shine, I'll shine"", ""And every time you're here"", ""Baby, I'll show you, I'll show you"", 'You can jump, then fall, jump, then fall', 'Jump, then fall into me, into me, yeah']",['Taylor Swift'],"['Taylor Swift', 'Nathan Chapman', 'Scott Borchetta']","['Country', 'Pop', 'In English', 'USA', 'Country Rock', 'Teen Pop', 'Soundtrack', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,2,Untouchable,https://genius.com/Taylor-swift-untouchable-lyrics,['Taylor Swift'],2009-10-26,91600,"['Untouchable like a distant diamond sky', ""I'm reaching out and I just can't tell you why"", ""I'm caught up in you, I'm caught up in you"", 'Untouchable, burning brighter than the sun', ""And when you're close, I feel like coming undone"", ""In the middle of the night when I'm in this dream"", ""It's like a million little stars spelling out your name"", ""You got to come on, come on, say that we'll be together"", 'Come on, come on, little taste of heaven', ""It's half full and I won't wait here all day"", ""I know you're saying that you'd be here anyway"", ""But you're untouchable, burning brighter than the sun"", ""And now that you're close, I feel like coming undone"", ""In the middle of the night when I'm in this dream"", ""It's like a million little stars spelling out your name"", ""You got to come on, come on, say that we'll be together"", 'Come on, come on, oh', 'In the middle of the night waking from this dream', 'I want to feel you by my side, standing next to me', ""You got to come on, come on, say that we'll be together"", 'Come on, come on, little taste of heaven', ""I'm caught up in you"", 'Oh-oh, oh, oh-oh', ""But you're untouchable, burning brighter than the sun"", ""Now that you're close, I feel like coming undone"", ""In the middle of the night when I'm in this dream"", ""It's like a million little stars spelling out your name"", ""You got to come on, come on, say that we'll be together"", 'Come on, come on, oh-oh-oh', ""In the middle of the night when I'm in this dream"", ""It's like a million little stars spelling out your name"", ""You got to come on, come on, say that we'll be together"", 'Come on, come on, come on', 'In the middle of the night waking from this dream', 'I want to feel you by my side, standing next to me', ""You got to come on, come on, say that we'll be together"", 'Come on, come on, little taste of heaven', 'Oh-oh, oh-oh-oh, oh', ""And in the middle of the night when I'm in this dream"", ""It's like a million little stars spelling out your name"", 'You got to come on, come on, oh, come on, come on', 'Come on, come on, oh, oh, oh, oh', 'Like a million little stars spelling out your name', ""They're spelling out your name, oh""]","['Tommy Lee James', 'Nathan Barlowe', 'Cary Barlowe', 'Taylor Swift']","['Taylor Swift', 'Nathan Chapman', 'Scott Borchetta']","['Country', 'Pop', 'In English', 'USA', 'Cover', 'Singer-Songwriter', 'Country Pop', 'Ballad']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,4,Come In With the Rain,https://genius.com/Taylor-swift-come-in-with-the-rain-lyrics,['Taylor Swift'],2009-10-26,50500,"['I could go back to every laugh', ""But I don't wanna go there anymore"", 'And I know all the steps up to your door', ""But I don't wanna go there anymore"", 'Talk to the wind, talk to the sky', 'Talk to the man with the reasons why', 'And let me know what you find', ""I'll leave my window open"", ""'Cause I'm too tired at night to call your name"", ""Just know I'm right here hoping"", ""That you'll come in with the rain"", 'I could stand up and sing you a song', ""But I don't wanna have to go that far"", ""And I, I've got you down, I know you by heart"", ""And you don't even know where I start"", 'Talk to yourself, talk to the tears', 'Talk to the man who put you here', ""And don't wait for the sky to clear"", ""I'll leave my window open"", ""'Cause I'm too tired at night to call your name"", ""Just know I'm right here hoping"", ""That you'll come in with the rain"", ""I've watched you so long, screamed your name"", ""I don't know what else I can say"", ""But I'll leave my window open"", ""'Cause I'm too tired at night for all these games"", ""Just know I'm right here hoping"", ""That you'll come in with the rain"", 'I could go back to every laugh', ""But I don't wanna go there anymore""]","['Liz Rose', 'Taylor Swift']","['Taylor Swift', 'Nathan Chapman', 'Scott Borchetta']","['Country', 'Pop', 'In English', 'USA', 'Teen Pop', 'Ballad', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,5,SuperStar,https://genius.com/Taylor-swift-superstar-lyrics,['Taylor Swift'],2009-10-26,51800,"[""This is wrong but I can't help but feel like"", 'There ain’t nothing more right babe', ""Misty morning comes again and I can't"", 'Help but wish I could see your face', 'And I knew from the first note played', ""I'd be breaking all my rules to see you"", 'You smile that beautiful smile and all the girls in the front row', 'Scream your name', 'So dim that spotlight, tell me things like', '""I can\'t take my eyes off of you""', ""I'm no one special, just another wide-eyed girl"", ""Who's desperately in love with you"", 'Give me a photograph to hang on my wall, superstar', 'Morning loneliness', ""Comes around when I'm not dreaming about you"", 'When my world wakes up today', ""You'll be in another town"", 'And I knew when I saw your face', ""I'd be counting down the ways to see you"", 'You smile that beautiful smile and all the girls in the front row Scream your name', 'So dim that spotlight, tell me things like', '""I can\'t take my eyes off of you""', ""I'm no one special, just another wide-eyed girl"", ""Who's desperately in love with you"", 'Give me a photograph to hang on my wall, superstar', 'You played in bars, you play guitar', ""And I'm invisible and everyone knows who you are"", ""And you'll never see, you sing me to sleep"", 'Every night from the radio', 'So dim that spotlight, tell me things like', '""I can\'t take my eyes off of you""', ""I'm no one special, just another wide-eyed girl"", ""Who's desperately in love with you"", 'Give me a photograph to hang on my wall, superstar', 'Sweet, sweet superstar', 'Superstar']","['Liz Rose', 'Taylor Swift']","['Nathan Chapman', 'Taylor Swift', 'Scott Borchetta']","['Country', 'Pop', 'In English', 'USA', 'Adult Contemporary', 'Jangle Pop', 'Ballad', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,6,The Other Side Of The Door,https://genius.com/Taylor-swift-the-other-side-of-the-door-lyrics,['Taylor Swift'],2009-10-26,89500,"['In the heat of the fight, I walked away', 'Ignoring words that you were saying', ""Tryin' to make me stay"", 'I said, ""This time I\'ve had enough""', ""And you've called a hundred times"", ""But I'm not picking up"", ""'Cause I'm so mad"", ""I might tell you that it's over"", 'But if you look a little closer', 'I said, ""Leave,"" but all I really want is you', 'To stand outside my window throwing pebbles', 'Screaming, ""I\'m in love with you""', 'Wait there in the pouring rain, coming back for more', ""And don't you leave, 'cause I know all I need is on"", 'The other side of the door', 'Me and my stupid pride are sitting here alone', 'Going through the photographs, staring at the phone', 'I keep going back over things we both said', 'And I remember the slamming door', 'And all the things that I misread', 'So, babe, if you know everything', ""Tell me why you couldn't see"", 'When I left, I wanted you to chase after me, yeah', 'I said, ""Leave,"" but all I really want is you', 'To stand outside my window throwing pebbles', 'Screaming, ""I\'m in love with you""', 'Wait there in the pouring rain, coming back for more', ""And don't you leave, 'cause I know all I need is on"", 'The other side of the door', ""And I'll scream out the window"", '""I can\'t even look at you""', '""I don\'t need you,"" but I do, I do, I do', 'I\'ll say, ""There\'s nothing you can say""', '""To make this right again, I mean it, I mean it""', 'What I mean is', 'I said, ""Leave,"" but, baby, all I want is you', 'To stand outside my window throwing pebbles', 'Screaming, ""I\'m in love with you""', 'Wait there in the pouring rain, coming back for more', ""And don't you leave, 'cause I know all I need is on"", 'The other side of the door', 'With your face and the beautiful eyes', 'And the conversation with the little white lies', 'And the faded picture of a beautiful night', 'You carried me from your car up the stairs', 'And I broke down crying, was she worth this mess?', 'After everything and that little black dress', 'After everything, I must confess, I need you']",['Taylor Swift'],"['Taylor Swift', 'Nathan Chapman', 'Scott Borchetta']","['Country', 'Pop', 'In English', 'USA', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,7,Fearless,https://genius.com/Taylor-swift-fearless-lyrics,['Taylor Swift'],2008-10-14,283600,"[""There's something 'bout the way"", ""The street looks when it's just rained"", ""There's a glow off the pavement, you walk me to the car"", 'And you know I wanna ask you to dance right there', 'In the middle of the parking lot, yeah', 'Oh, yeah', ""We're driving down the road, I wonder if you know"", ""I'm trying so hard not to get caught up now"", ""But you're just so cool, run your hands through your hair"", 'Absentmindedly making me want you', ""And I don't know how it gets better than this"", 'You take my hand and drag me head first, fearless', ""And I don't know why but with you, I'd dance"", 'In a storm in my best dress, fearless', ""So, baby, drive slow 'til we run out of road"", 'In this one horse town, I wanna stay right here', ""In this passenger's seat"", 'You put your eyes on me', 'In this moment now, capture it, remember it', ""'Cause I don't know how it gets better than this"", 'You take my hand and drag me head first, fearless', ""And I don't know why but with you, I'd dance"", 'In a storm in my best dress, fearless', 'Well, you stood there with me in the doorway', ""My hands shake, I'm not usually this way but"", ""You pull me in and I'm a little more brave"", ""It's the first kiss, it's flawless, really something"", ""It's fearless"", 'Oh, yeah', ""'Cause I don't know how it gets better than this"", 'You take my hand and drag me head first, fearless', ""And I don't know why but with you, I'd dance"", 'In a storm in my best dress, fearless', ""'Cause I don't know how it gets better than this"", 'You take my hand and drag me head first, fearless', ""And I don't know why but with you, I'd dance"", 'In a storm in my best dress, fearless', 'Oh, oh', 'Oh, yeah']","['Hillary Lindsey', 'Liz Rose', 'Taylor Swift']","['Nathan Chapman', 'Taylor Swift']","['Country', 'Pop', 'In English', 'USA', 'Country Rock', 'Teen Pop', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,8,Fifteen,https://genius.com/Taylor-swift-fifteen-lyrics,['Taylor Swift'],2008-11-11,227900,"['You take a deep breath and you walk through the doors', ""It's the mornin' of your very first day"", 'You say ""hi"" to your friends you ain\'t seen in a while', ""Try and stay out of everybody's way"", ""It's your freshman year and you're gonna be here"", 'For the next four years in this town', ""Hopin' one of those senior boys will wink at you and say"", '""You know, I haven\'t seen you around before""', ""'Cause when you're fifteen and somebody tells you they love you"", ""You're gonna believe them"", ""And when you're fifteen, feelin' like there's nothin' to figure out"", 'Well, count to ten, take it in', ""This is life before you know who you're gonna be"", 'Fifteen', 'You sit in class next to a redhead named Abigail', ""And soon enough, you're best friends"", ""Laughin' at the other girls who think they're so cool"", ""We'll be outta here as soon as we can"", ""And then, you're on your very first date and he's got a car"", ""And you're feelin' like flyin'"", ""And your mama's waitin' up and you're thinkin' he's the one"", ""And you're dancin' 'round your room when the night ends"", 'When the night ends', ""'Cause when you're fifteen and somebody tells you they love you"", ""You're gonna believe them"", ""And when you're fifteen and your first kiss"", ""Makes your head spin 'round"", ""But in your life, you'll do things greater than"", 'Dating the boy on the football team', ""But I didn't know it at fifteen"", 'When all you wanted was to be wanted', 'Wish you could go back and tell yourself what you know now', 'Back then, I swore I was gonna marry him someday', 'But I realized some bigger dreams of mine', 'And Abigail gave everything she had', 'To a boy who changed his mind', 'And we both cried', ""'Cause when you're fifteen and somebody tells you they love you"", ""You're gonna believe them"", ""And when you're fifteen, don't forget to look before you fall"", ""I've found time can heal most anything"", ""And you just might find who you're supposed to be"", ""I didn't know who I was supposed to be"", 'At fifteen', 'La-la-la, la-la-la, la-la-la-la', 'La-la-la, la-la-la, la-la-la-la', 'La-la-la, la-la-la', 'Your very first day', 'Take a deep breath, girl', 'Take a deep breath as you walk through the doors']",['Taylor Swift'],"['Taylor Swift', 'Nathan Chapman']","['Country', 'Pop', 'In English', 'USA', 'Country Rock', 'Adult Contemporary', 'Teen Pop', 'Ballad', 'Singer-Songwriter', 'Country Pop']"
Fearless (Platinum Edition),https://genius.com/albums/Taylor-Swift/Fearless-Platinum-Edition,Fearless,9,Love Story,https://genius.com/Taylor-swift-love-story-lyrics,['Taylor Swift'],2008-09-12,1400000,"['We were both young when I first saw you', 'I close my eyes and the flashback starts', ""I'm standing there"", 'On a balcony in summer air', 'See the lights, see the party, the ball gowns', 'See you make your way through the crowd', 'And say, ""Hello""', 'Little did I know', 'That you were Romeo, you were throwing pebbles', 'And my daddy said, ""Stay away from Juliet""', 'And I was crying on the staircase', 'Begging you, ""Please don\'t go,"" and I said', 'Romeo, take me somewhere we can be alone', ""I'll be waiting, all there's left to do is run"", ""You'll be the prince and I'll be the princess"", 'It\'s a love story, baby, just say, ""Yes""', 'So I sneak out to the garden to see you', ""We keep quiet 'cause we're dead if they knew"", 'So close your eyes', 'Escape this town for a little while, oh, oh', ""'Cause you were Romeo, I was a scarlet letter"", 'And my daddy said, ""Stay away from Juliet""', 'But you were everything to me', 'I was begging you, ""Please don\'t go,"" and I said', 'Romeo, take me somewhere we can be alone', ""I'll be waiting, all there's left to do is run"", ""You'll be the prince and I'll be the princess"", 'It\'s a love story, baby, just say, ""Yes""', ""Romeo, save me, they're trying to tell me how to feel"", ""This love is difficult, but it's real"", ""Don't be afraid, we'll make it out of this mess"", 'It\'s a love story, baby, just say, ""Yes""', 'Oh, oh', 'But I got tired of waiting', 'Wondering if you were ever coming around', 'My faith in you was fading', 'When I met you on the outskirts of town and I said', '""Romeo, save me, I\'ve been feeling so alone', 'I keep waiting for you, but you never come', 'Is this in my head? I don\'t know what to think""', 'He knelt to the ground and pulled out a ring, and said', '""Marry me, Juliet, you\'ll never have to be alone', ""I love you and that's all I really know"", 'I talked to your dad, go pick out a white dress', 'It\'s a love story, baby, just say \'Yes\'""', 'Oh, oh, oh', 'Oh, oh, oh', ""'Cause we were both young when I first saw you""]",['Taylor Swift'],"['Taylor Swift', 'Nathan Chapman']","['Country', 'Pop', 'In English', 'USA', 'Ballad', 'Adult Contemporary', 'Singer-Songwriter', 'Country Pop']"
